,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
110,hs111,s111,movie,peeples,,,,2021-10-01,2013,pg-13,95 min,"comedy, romance",sparks fly when wade walker (craig robinson) crashes the preppy peeples annual reunion in the hamptons to ask for their precious daughter grace's (kerry washington) hand in marriage,6,95,min
111,hs112,s112,movie,queen of the damned,,,,2021-10-01,2002,r,101 min,horror,"after a decades-long slumber, the vampire lestat becomes a rock star whose music awakens the queen of all vampires, akasha, who embarks on a mission to make lestat her king.",33,101,min
112,hs113,s113,movie,racing with the moon,,,,2021-10-01,1984,pg,108 min,"comedy, drama, romance","on the brink of adulthood in small-town northern california, teens henry and nicky try to have a last hurrah before joining the marines, who are off fighting in world war ii. soon the two youngsters find themselves in a grown-up world all too quickly.",45,108,min
113,hs114,s114,movie,remo williams: the adventure begins,,,,2021-10-01,1985,pg-13,121 min,"action, adventure",a new york city cop is recruited by a super-secret quasi-governmental agency to avenge society's wrongs by being trainded by a korean sinanju master.,12,121,min
114,hs115,s115,movie,resident evil: retribution,,,,2021-10-01,2012,r,96 min,"action, adventure, horror",alice fights alongside a resistance movement to regain her freedom from an umbrella corporation testing facility.,81,96,min
115,hs116,s116,movie,rushmore,,,,2021-10-01,1998,r,93 min,"comedy, teen",an overachieving prep-school youth wages war for the affections of a pretty teacher in this wes anderson comedy.,94,93,min
116,hs117,s117,movie,scb: calzaghe vs. lacy,,,,2021-10-01,2006,g,,sports,super middleweight joe calzaghe vs. jeff lacy. classic fight.,46,,
117,hs118,s118,movie,signs,,,,2021-10-01,2002,pg-13,107 min,"horror, science fiction, thriller",unexplained crop circles foreshadow frightening events for a farmer (mel gibson) and his family.,15,107,min
118,hs119,s119,movie,sleepless in seattle,,,,2021-10-01,1993,pg,105 min,"comedy, romance",a man's son calls into a radio show to find his widowed father a new wife.,90,105,min
119,hs120,s120,movie,snatch,,,,2021-10-01,2000,r,103 min,"action, adventure, comedy","unscrupulous boxing promoters, violent bookmakers, a russian gangster, incompetent amateur robbers, and supposedly jewish jewelers fight to track down a priceless stolen diamond in this crime comedy.",66,103,min
120,hs121,s121,movie,species,,,,2021-10-01,1995,r,109 min,"horror, science fiction, thriller",a gorgeous human/alien mutant escapes and goes on a bloody rampage of mating and murder in this gripping sci-fi thriller.,38,109,min
121,hs122,s122,movie,species ii,,,,2021-10-01,1998,r,93 min,"action, adventure, horror",an astronaut returns from mars carrying deadly alien dna that spawns bloodthirsty mutants in this scary sequel.,28,93,min
122,hs123,s123,movie,species iii,,,,2021-10-01,2004,r,112 min,"action, adventure, drama","in the ongoing fight for supremacy between mankind and the human-alien hybrids, a fatal hybrid weakness has given humans the advantage.",81,112,min
123,hs124,s124,movie,species: the awakening,,,,2021-10-01,2007,tv-ma,98 min,"science fiction, thriller",a college professor discovers she's actually a human/alien hybrid whose monstrous side begins to emerge in this fourth 'species' film.,8,98,min
124,hs125,s125,movie,star trek ii: the wrath of khan,,,united states,2021-10-01,1982,pg,113 min,"action, adventure, classics","admiral james t. kirk is still in charge of a space fleet, but from behind a desk. dr. mccoy and mr. spock convince him to take on a mission which sounds simple, but with the mysterious khan, things get a little tricky.",76,113,min
125,hs126,s126,movie,star trek iii: the search for spock,,,united states,2021-10-01,1984,pg,105 min,"action, adventure, family","admiral kirk's defeat of khan and the creation of the genesis planet are empty victories. spock is dead and mccoy is inexplicably being driven insane. then a visit from sarek, spock's father, provides a startling revelation.",20,105,min
126,hs127,s127,movie,star trek iv: the voyage home,,,,2021-10-01,1986,pg,119 min,"action, adventure, family","it's the 23rd century and a mysterious power is threatening earth by evaporating the oceans and destroying the atmosphere. to save mankind, capt. kirk and the rest of the starship enterprise crew travel back in time to 1986 san francisco. in hd.",88,119,min
127,hs128,s128,movie,star trek v: the final frontier,,,united states,2021-10-01,1989,pg,106 min,"action, adventure, family","in this classic movie spin off from the tv series, captain kirk and his crew must deal with spock's long-lost half-brother who hijacks the enterprise for an obsessive search for god at the center of the galaxy. stars william shatner and leonard nimoy.",66,106,min
128,hs129,s129,movie,star trek vi: the undiscovered country,,,united states,2021-10-01,1991,pg,110 min,"action, adventure, family",the crews of the enterprise and the excelsior must stop a plot to prevent a peace treaty between the klingon empire and the federation.,93,110,min
129,hs130,s130,movie,star trek viii: first contact,,,,2021-10-01,1996,pg-13,111 min,"action, adventure, family","led by their seductive and sadistic queen, the borg are headed to earth with a devious plan to alter history. picard's last encounter with the borg almost killed him. now, he wants vengeance. but how far will he go to get it?",25,111,min
130,hs131,s131,movie,star trek: generations,,,,2021-10-01,1994,pg,118 min,"action, adventure, family",capt. kirk and capt. picard team up to thwart mad dr. soran's quest for the nexus of joy.,81,118,min
131,hs132,s132,movie,star trek: insurrection,,,united states,2021-10-01,1998,pg,103 min,"action, adventure, family","when the crew of the enterprise learn of the federation plot against the inhabitants of a unique planet, capt. picard begins an open rebellion.",19,103,min
132,hs133,s133,movie,star trek: nemesis,,,,2021-10-01,2002,pg-13,117 min,"action, adventure, science fiction",capt. jean-luc picard meets his match in a reman rebel leader who is his evil clone in this thrilling 'star trek' adventure.,89,117,min
133,hs134,s134,movie,star trek: the motion picture,,,united states,2021-10-01,1979,pg,130 min,"action, adventure, family","this first star trek film reunites the u.s.s. enterprise's original crew. capt. james t. kirk now an admiral, and his crew must save humanity from an alien ship steadily approaching earth and destroying everything in its path.",91,130,min
134,hs135,s135,tv show,station 19,,,united states,2021-10-01,2018,tv-14,5 Seasons,"action, drama","in seattle, all firefighters are also trained emts and the crew at station 19 is second to none. working in 24-hour shifts, these professionals spend so much time together that they build relationships, unlike any others.",9,5,season
135,hs136,s136,movie,sweet home alabama,,,,2021-10-01,2002,tv-14,104 min,"comedy, romance",a fashion designer (reese witherspoon) demands a divorce from her husband (josh lucas).,45,104,min
136,hs137,s137,movie,sweet land,,,,2021-10-01,2005,pg,111 min,"drama, romance","at her husband's funeral, a woman retells her life story to her grandson going back to her arrival from germany in 1920 to a pre-arranged marriage with a norwegian farmer in rural minnesota.",9,111,min
137,hs138,s138,movie,the extreme adventures of super dave,,,,2021-10-01,2000,pg,91 min,comedy,a klutzy but legendary stuntman named super dave comes out of retirement to help raise money for a heart operation for his girlfriend's son.,60,91,min
138,hs139,s139,movie,the holiday,,,,2021-10-01,2006,pg-13,136 min,"comedy, drama, romance",from writer/director nancy meyers comes a romantic comedy about two women on opposite sides of the globe who swap houses only to discover that a change of address can really change their lives.,61,136,min
139,hs140,s140,movie,the hunger games,,,,2021-10-01,2012,tv-14,181 min,"action, adventure, science fiction","every year in the ruins of what was once north america, the nation of panem forces each of its twelve districts to send a teenage boy and girl to compete in the hunger games.",86,181,min
140,hs141,s141,movie,the hunger games: catching fire,,,,2021-10-01,2013,tv-14,182 min,"action, adventure, science fiction","after arriving safely home from their unprecedented victory in the 74th annual hunger games, katniss and peeta discover they must do a quick turnaround and begin a victors tour.",83,182,min
141,hs142,s142,movie,"the hunger games: mockingjay, part 1",,,,2021-10-01,2014,tv-14,108 min,"action, adventure, science fiction",katniss fights for peeta and a nation moved by her courage.,30,108,min
142,hs143,s143,movie,"the hunger games: mockingjay, part 2",,,,2021-10-01,2015,tv-14,128 min,"action, adventure, family","with panem in a full scale war, katniss confronts president snow. katniss goes off on a mission with a unit from district 13 as they risk their lives to liberate the citizens of panem, and stage an assassination attempt on president snow.",15,128,min
143,hs144,s144,movie,the mask of zorro,,,,2021-10-01,1998,pg-13,138 min,"action, adventure","when a power-crazed despot schemes to buy california from mexico, it takes two zorros - the legendary don diego de la vega (anthony hopkins) and his successor alejandro murrieta (antonio banderas) - to defeat the tyrant's unscrupulous plans.",39,138,min
